"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Positive",0.812,0.06369847,0.12387875,0.81242275,53029114,"humanite_fr",1602951538972020737,"#francemaroc Les 2 équipes s’affrontent pour une place en finale #CoupeDuMondeFIFA  Une rencontre inédite entre 2 nations aux destins entremêlés, qui suscite la liesse populaire dans le monde arabe et au-delà. 
#Qatar2022 #WorldCup22 #euipe defrance 
https://t.co/HcxNRlBfpE https://t.co/NoRt1iSFXe","2022-12-14 10:00:02",5,3,1,1,0
"Positive",0.392,0.38936046,0.2190367,0.3916028,53029114,"humanite_fr",1602936429310623744,"Edito #Coupedumonde marquera un tournant, espérons-le, dans l’attribution des grandes compétitions. #Qatar2022 est le condensé de ce que peut faire de pire le business. L’argent roi peut tout enlaidir, tout détruire, presque tout acheter, sauf…la passion.
https://t.co/cJ5aciIFok https://t.co/lBVWvbojlg","2022-12-14 09:00:00",11,6,0,5,0
"Positive",0.808,0.07221515,0.12019963,0.8075852,53029114,"humanite_fr",1602921333372829696,"Projet phare de la mandature #VonDerLeyen #UE vient d'adopter un mécanisme #taxecarbone aux frontières. L'objectif vise à lutter contre le  dumping écologique et décourager la délocalisation des industries européennes, parmi les plus polluantes au monde. 
https://t.co/GEHsUrmBfp https://t.co/N2yJXymTtc","2022-12-14 08:00:01",22,11,2,8,1
"Negative",0.601,0.6008461,0.21136524,0.18778862,53029114,"humanite_fr",1602906231827570693,"#Quatennens #LFI Les insoumis ont annoncé la «radiation temporaire» du député pour une durée de 4 mois, suivie d’un retour assorti d’un « stage de responsabilisation » auprès d’associations féministes.
https://t.co/6Tq7vg7Erj","2022-12-14 07:00:00",17,3,3,11,0
"Negative",0.359,0.35940197,0.33800876,0.30258927,53029114,"humanite_fr",1575802646392320000,"L'œil de Soph  
#DessinDePresse #Dessindujour #Macron #sobriete     
https://t.co/IIkWOLlCLc https://t.co/bBcISSQq8c","2022-09-30 13:00:02",31,9,2,20,0
"Negative",0.904,0.90445936,0.0653273,0.03021342,53029114,"humanite_fr",1602761351897546753,"#FFR Jugé coupable, #BernardLaporte fait appel
Le tribunal correctionnel de Paris a condamné le président de la fédération à deux ans de prison avec sursis et #MohedAltrad, à 18 mois avec sursis. #Rugby 
https://t.co/hv6M9JfZVH https://t.co/6SyE9b8e7X","2022-12-13 21:24:18",12,6,1,5,0
"Negative",0.701,0.70125383,0.17206217,0.12668398,53029114,"humanite_fr",1602755235637870594,"Alors que #MeteoFrance a placé 33 départements en #VigilanceOrange #Neige #Verglas ce, voici la marche à suivre pour éviter la sanction si les intempéries ou l'absence de transports vous empêchent de vous rendre au travail. 
#Météo #verglas #neige 
https://t.co/xGxq7VP2nL https://t.co/g0zKBud4E3","2022-12-13 21:00:00",22,11,0,10,1
"Neutral",0.805,0.018864064,0.8051445,0.17599148,53029114,"humanite_fr",1602730256061923332,"L' Humanité du mercredi 14 décembre 2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD #francemaroc #Qatar2022 #equipedefrance https://t.co/JemrsN4Vcs","2022-12-13 19:20:44",39,16,1,22,0
"Positive",0.434,0.36100617,0.20497115,0.43402267,53029114,"humanite_fr",1602725042768453639,"Ce mois de décembre marque l’anniversaire de la campagne #SayHerName un slogan destiné à rendre visibles les femmes noires victimes des violences policières et du racisme institutionnel, souvent évincées par les mobilisations en faveur des hommes noirs. https://t.co/RPylooVFdg https://t.co/cZJETcIqVr","2022-12-13 19:00:02",5,4,0,1,0
"Positive",0.648,0.15172304,0.20013729,0.64813966,53029114,"humanite_fr",1602709936651194369,"#retraites  #Nupes voit dans le report de la présentation de la réforme la tentation du gouvernement de reculer pour mieux sauter. Elle entend tout mettre en œuvre pour s’y opposer. 
https://t.co/ztcqrmG8F7 https://t.co/Ubut7s6G73","2022-12-13 18:00:00",15,8,0,7,0
"Positive",0.58,0.103767455,0.31656647,0.57966614,53029114,"humanite_fr",1602694836452151296,"#Qatar22 Lionel Messi face à l’empire du milieu croate.
La 1/2 finale qui oppose à 20h #Croatie #Argentine devrait mettre en lumière les milieux de terrain des 2 équipes. Un combat de titan attend les 2 formations. 
#lionelmessi #coupedumonde #WorldCup22 https://t.co/avd7HPwqQe https://t.co/Nipm82zGMu","2022-12-13 17:00:00",11,5,1,5,0
"Positive",0.606,0.15383656,0.24042891,0.6057345,53029114,"humanite_fr",1602679750094254080,"#science Fusion #atome. 
L’instrument américain de fusion nucléaire National Ignition Facility aurait atteint le seuil où la fusion nucléaire contrôlée génère plus d’énergie qu’elle n’en consomme. Un exploit qui relance les espoirs d’une énergie sans fin. https://t.co/voF3xmmaGQ https://t.co/mqJk2TkWzV","2022-12-13 16:00:03",11,5,1,5,0
"Positive",0.589,0.109745264,0.3014867,0.58876806,53029114,"humanite_fr",1602664639635939334,"Les potes du Tour de France de l’égalité
@maisondespotes fédération d’associations de quartier qui luttent contre les discriminations, boucle aujourd’hui à l’Assemblée nationale son Tour de France de l’égalité. 
https://t.co/W6iDtPJQ3G https://t.co/aV0irar6Zd","2022-12-13 15:00:00",14,7,0,7,0
"Positive",0.548,0.22995602,0.2222625,0.54778147,53029114,"humanite_fr",1602649547297128449,"#retraites Passage en force ou accord à droite ?
Le gouvernement prépare les 2 options pour adopter sa réforme. #Macron #Borne conscients de l’impact qu’aurait un 49.3 sur cette réforme impopulaire, multiplient les appels du pied aux élus #LR. https://t.co/tZSs81c3od https://t.co/DpyA7OuygJ","2022-12-13 14:00:02",27,12,3,12,0
"Negative",0.908,0.9076592,0.0632987,0.029042155,53029114,"humanite_fr",1602636213420163072,"#Violencesconjugales #Quatennens 
Le député #LFI a écopé d’une peine de 4 mois de prison avec sursis pour des faits de violences contre son ancienne épouse. Le groupe insoumis va décider aujourd’hui s’il doit ou non quitter ses fonctions d’élu. https://t.co/rsBeWE5Q3D https://t.co/X0iYdPiSFm","2022-12-13 13:07:03",34,11,5,17,1
"Neutral",0.429,0.35901237,0.42930624,0.21168137,53029114,"humanite_fr",1602634440273842178,"L'œil de @Babouse  
#DessinDePresse #noel #migrants 
https://t.co/fB4YGbV6XH https://t.co/9M3beVSIV0","2022-12-13 13:00:00",25,7,1,16,1
"Negative",0.85,0.85049134,0.10972147,0.03978723,53029114,"humanite_fr",1602619350254555138,"#Qatargate La plupart des personnes arrêtées par la police #belgique pour « faits de #corruption » dans le cadre de la défense des intérêts du #Qatar appartenaient ou travaillaient pour le groupe socialiste. #UE https://t.co/vRBUHKiQ0u","2022-12-13 12:00:02",15,10,1,4,0
"Negative",0.435,0.4351818,0.27356339,0.2912548,53029114,"humanite_fr",1602604248449003521,"Dans #Energie la mobilisation paie
Si, chez #GRDF, la négociation est au point mort, dans les autres entreprises électriques et gazières, les salariés arrachent « les 200 euros de plus par mois » revendiqués par la @FNMECGT 
https://t.co/H6NPlwmTqm","2022-12-13 11:00:02",20,9,2,9,0
"Negative",0.919,0.9188206,0.053510126,0.02766931,53029114,"humanite_fr",1602589151047471106,"#Retraites Est-ce un signe de fébrilité? #Macron a annoncé que l’exécutif ne présenterait sa réforme, toujours aussi contestée, que le 10 janvier. En attendant, l’ Humanité donne la parole à des Français, qui disent leur refus de travailler plus longtemps. https://t.co/dl2gdMjNT9 https://t.co/9bJORGgFTR","2022-12-13 10:00:02",18,7,0,10,1
"Negative",0.919,0.91906744,0.05131295,0.029619545,53029114,"humanite_fr",1602574047543529472,"#biodiversité Un groupe composé de 200 activistes est entré samedi sur le site d’une usine du groupe #Lafarge, près de Marseille, commettant des dégradations. Les intéressés dénoncent l’impact polluant de la société sur la biodiversité. https://t.co/SfDiB2OrDL https://t.co/w8ETKjTVOc","2022-12-13 09:00:01",15,6,2,7,0
"Neutral",0.386,0.34269673,0.385841,0.2714623,53029114,"humanite_fr",1596836238207684616,"Le dessin de la semaine de Besse   
#DessinDePresse #Dessindujour #extremedroite #RN 
https://t.co/IIkWOLDe9M https://t.co/x5ArkGPVxS","2022-11-27 13:00:01",443,94,25,323,1
"Negative",0.718,0.7181671,0.10380571,0.17802714,53029114,"humanite_fr",1602558946048237568,"#Santé Face à la #grippe, à la #bronchiolite et au #COVID19 qui touchent toute la France, les appels à un retour du port du masque obligatoire abondent. Mais le gouvernement se contente de renvoyer à la responsabilité individuelle. https://t.co/bBAa9GlRKD https://t.co/DdHX5etpvT","2022-12-13 08:00:01",57,18,4,33,2
"Neutral",0.775,0.016007096,0.77455616,0.20943676,53029114,"humanite_fr",1602367454545678353,"L' Humanité du mardi 13 décembre 2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD #Retraites #ReformeDesRetraites #Macron https://t.co/K7GtBjlHj2","2022-12-12 19:19:06",79,24,2,51,2
"Negative",0.954,0.95399904,0.027284192,0.018716732,53029114,"humanite_fr",1602328993126023169,"Prévue mi-décembre, la présentation du projet de loi sur la #ReformeDesRetraites est reportée au 10 janvier. Pour les syndicats, unanimement opposés au recul à 65 ans, l’annonce de #Macron est un signe de fébrilité.
https://t.co/1mTWkYmoSM https://t.co/NDk4M2aM40","2022-12-12 16:46:16",51,17,4,29,1
"Positive",0.643,0.14417382,0.21236496,0.6434612,53029114,"humanite_fr",1602287154046140419,"#LR à la sauce #Ciotti, l’ère du durcissement identitaire
Droite La victoire du député niçois face à #Retailleau pour la présidence du parti marque son ultradroitisation, axée sur des propositions très dures sur l’immigration, la sécurité, la religion. https://t.co/0U7mSUzovo https://t.co/4msmUQTDpU","2022-12-12 14:00:01",20,7,3,8,2
"Positive",0.515,0.25417212,0.23084724,0.5149806,53029114,"humanite_fr",1602256962061680640,"Poutou et Besancenot actent l’implosion du #NPA
La direction sortante, favorable à une ligne unitaire envers #LFI et les mouvements sociaux, a acté sa séparation de la ligne autonomiste, tout en revendiquant sa légitimité à incarner le NPA. https://t.co/piC1z1s1b0 https://t.co/J8W8CyrE3D","2022-12-12 12:00:02",90,23,13,45,9
"Negative",0.868,0.867873,0.072197795,0.0599292,53029114,"humanite_fr",1602241861573386240,"#Qatar a le bras long au Parlement européen
#CORRUPTION Les responsables de l’Assemblée de Strasbourg cherchent la démarche à suivre après la révélation d’un réseau d’influence en faveur de cet émirat du Moyen-Orient en son sein. #UE 
https://t.co/F8yTQhHx6F","2022-12-12 11:00:02",24,12,3,9,0
"Positive",0.444,0.22505662,0.33080548,0.44413787,53029114,"humanite_fr",1602226757800808448,"#Allemagne Un an après l’accession à la chancellerie de #OlafScholz  #SPD les dissensions entre sociaux-démocrates, écologistes et libéraux se multiplient sur les sujets les plus chauds comme #Ukraine et #energie. https://t.co/rT4NKCxu9p https://t.co/VGLWzivqJB","2022-12-12 10:00:01",17,9,1,7,0
"Positive",0.663,0.13078354,0.20647378,0.6627427,53029114,"humanite_fr",1602211656905490433,"#Qatar2022 France-Maroc, le choc des ambitions
Demi-finale inédite mercredi entre les Lions de l’Atlas, porteurs des espoirs de l’Afrique et du monde arabe, et les Bleus, qui rêvent d’une troisième étoile. #equipedefrance #Maroc 
https://t.co/G2WBxc37IA https://t.co/pTO0FV12jU","2022-12-12 09:00:01",6,3,0,3,0
"Negative",0.935,0.935196,0.03841976,0.026384236,53029114,"humanite_fr",1602196552734232577,"#Lycées  Convoqués par la région, les proviseurs d’Île-de-France ont boycotté à l’appel de @snpden . Motifs de leur colère ? En plus de programmer la fermeture de 9 lycées, « #Pécresse réduit les dotations de fonctionnement. 
https://t.co/ttTz9cmLOn https://t.co/LnT6lcCCul","2022-12-12 08:00:00",226,98,5,116,7
"Neutral",0.791,0.014890197,0.791333,0.19377674,53029114,"humanite_fr",1602008219194478593,"L' Humanité du lundi 12 décembre 2022 chez les marchands de journaux et dès ce soir 22h00 sur ordinateur. https://t.co/s4nZf9skga tablettes et smartphones avec nos applis IOS https://t.co/Nwm028Ng9C et Android https://t.co/AzRCWAjIRD https://t.co/Zqou7i6alh","2022-12-11 19:31:37",49,17,2,29,1
"Neutral",0.386,0.34666285,0.38554773,0.2677894,53029114,"humanite_fr",1601909669777186816,"Le dessin de la semaine de Besse    
#DessinDePresse #Dessindujour #Ciotti #LR #Justice https://t.co/jLTQNydfuW","2022-12-11 13:00:01",52,13,2,34,3
"Positive",0.75,0.10373966,0.14666398,0.7495963,53029114,"humanite_fr",1601704551698268160,"#Bleus s’envolent pour les demies

Dans un match de 1/4 de finale très dense, dominé en grande partie par #Angleterre, #equipedefrance au bout du bout a su trouver la solution et s’imposer (2-1). Prochain défi, le #Maroc.
#coupedumonde2022 #qatar2022 
https://t.co/rnYpqc69bO https://t.co/PMzFbzJELl","2022-12-10 23:24:58",20,8,1,10,1
"Positive",0.426,0.19107912,0.38329962,0.42562133,53029114,"humanite_fr",1601585025429929992,"Des origines à nos jours, jamais une histoire populaire du #football français n'a été racontée. 
Aujourd'hui: les années #Deschamps.
A commander ici: https://t.co/4m7oMAKkJJ
#Qatar2022 #coupedumonde #equipedefrance https://t.co/Ea7yGLwoCE","2022-12-10 15:30:00",13,6,0,7,0
"Positive",0.399,0.20820677,0.39301196,0.39878127,53029114,"humanite_fr",1601577479977803776,"Extrait de notre hors-série « Une histoire populaire des Bleus » 
Des origines à nos jours, jamais une histoire populaire du #football français n'a été racontée. 
Aujourd'hui: les années Deschamps.
A commander ici: https://t.co/4m7oMAKkJJ
#Qatar2022 #coupedumonde #equipedefrance https://t.co/3OkihdnmmG","2022-12-10 15:00:01",11,6,0,5,0
"Positive",0.54,0.20477666,0.25530434,0.539919,53029114,"humanite_fr",1601562375781507072,"#equipedefrance selon Guy Roux: « La défense est improvisée, elle n’a pas de vécu »
À 84 ans, le «sorcier bourguignon» a toujours bon pied bon œil. Pour sa 14e Coupe du monde, Guy Roux dit ce qu’il pense des Bleus avant le quart face aux Anglais #Qatar2022
https://t.co/fcyhDwozqC https://t.co/KauwnxUs51","2022-12-10 14:00:00",14,6,2,5,1
"Negative",0.723,0.72338605,0.16185336,0.114760555,53029114,"humanite_fr",1601547275158831105,"Le dessin de la semaine de Babouse      
#DessinDePresse #Dessindujour #pénurie #climat  #énergie https://t.co/kBnVA8ucMO","2022-12-10 13:00:00",11,4,1,6,0
"Negative",0.883,0.8830995,0.06454727,0.052353233,53029114,"humanite_fr",1601501981507432451,"#coupuresdelectricite Un temps évoqué, l’alerte orange #ecowatt ne sera pas activée ce lundi. L’exécutif se veut confiant, bien que la menace de coupure persiste avec l’arrivée du grand froid. 
https://t.co/QKyNVD7Ipv https://t.co/FPiUbVba0O","2022-12-10 10:00:01",26,13,0,12,1
"Negative",0.898,0.8980668,0.06568681,0.03624638,53029114,"humanite_fr",1601471779892973569,"La Métropole de Saint-Étienne a voté jeudi pour la démission de son président, #GaelPerdriau, qui avait annoncé, plus tôt dans la journée, se retirer de ses fonctions. Le maire est englué depuis trois mois dans une affaire de chantage à la sextape.
https://t.co/L8f8H6ElOw https://t.co/vbGCvKQjqM","2022-12-10 08:00:00",34,15,1,18,0
"Positive",0.618,0.06611382,0.31630358,0.6175827,53029114,"humanite_fr",1601291215617822720,"Élections professionnelles. la #CGT devrait maintenir sa première place auprès des fonctionnaires.
#servicespublics
https://t.co/PyjEBrKGO9 https://t.co/t4lcoCHEvb","2022-12-09 20:02:31",51,15,3,33,0
"Positive",0.643,0.1806001,0.17681152,0.6425884,53029114,"humanite_fr",1601275493025779715,"#santé Les élus contre les déserts médicaux. Mercredi, une dizaine de députés de toutes obédiences (sauf RN) ont présenté une proposition de loi pour lutter contre le recul de l’accès aux soins.
https://t.co/luYRUwZS2C https://t.co/1jUNOc27NM","2022-12-09 19:00:02",15,7,0,8,0
"Negative",0.861,0.8605059,0.06835864,0.07113542,53029114,"humanite_fr",1601260385822117891,"#Retraite Les leaders des confédérations, reçus à Matignon jeudi, ont exprimé leur colère après un dîner qui s’est tenu à l’Élysée, mercredi. Le gouvernement aurait scellé le recul de l’âge de départ à 65 ans, avec recours possible au 49.3. https://t.co/We7tHaCbx9 https://t.co/Tn7C4uA7ti","2022-12-09 18:00:00",52,22,5,24,1
