"sentiment","score","negative","neutral","positive","id_user","name_user","id_tweet","text_tweet","date_tweet","nb_interactions","retweet_count","reply_count","like_count","quote_count"
"Negative",0.794,0.7944231,0.15435027,0.051226668,26110930,"LCI",1596534498631499778,"#FRADAN - Coupe du monde 2022 : comment le Danemark est devenu la bête noire de Kylian Mbappé (et des Bleus) https://t.co/fSinqVszvM https://t.co/veUDSEpT5O","2022-11-26 17:01:01",7,1,0,6,0
"Neutral",0.558,0.3377751,0.55828154,0.1039433,26110930,"LCI",1596526988516360198,"Campagnes électorales d'Emmanuel Macron : que cherchent les enquêteurs du parquet national financier ? https://t.co/px7vxRKxYp https://t.co/3AcVETswNR","2022-11-26 16:31:10",54,11,24,19,0
"Positive",0.453,0.14688991,0.40039104,0.45271912,26110930,"LCI",1596523117920325633,"Une fillette de 6 mois confiée à l'aide sociale à l'enfance enlevée au CHU de Saint-Étienne https://t.co/b4oSpJZayy https://t.co/eTVwIQtn2C","2022-11-26 16:15:47",15,0,1,13,1
"Negative",0.721,0.720829,0.14627312,0.13289793,26110930,"LCI",1596519337862615041,"Collecte inédite : les Français invités à rendre leurs armes détenues illégalement https://t.co/DwUUilziXc https://t.co/9V91eZOuMP","2022-11-26 16:00:46",252,27,127,81,17
"Negative",0.884,0.8836616,0.100202434,0.016135832,26110930,"LCI",1596517474375286786,"Coupe du monde au Qatar : un incendie se déclare près du stade d'Argentine-Mexique https://t.co/t7wr6FTxr2 https://t.co/tzniKMHUZA","2022-11-26 15:53:22",25,7,4,11,3
"Neutral",0.708,0.18225673,0.70750874,0.11023451,26110930,"LCI",1596514866709381123,"La rencontre entre des mères de soldats russes et Vladimir #Poutine a-t-elle été orchestrée de toute pièce ? https://t.co/Q2t2AGjZ2W https://t.co/0aRCMwvNYu","2022-11-26 15:43:00",345,34,208,94,9
"Positive",0.827,0.024826894,0.14815135,0.8270217,26110930,"LCI",1596512018504237056,"VIDÉO - #Noël 🎄 : le sapin, un choix épineux https://t.co/vhWoKP8vOY https://t.co/KNciRtqxkh","2022-11-26 15:31:41",12,1,0,9,2
"Neutral",0.728,0.21272743,0.7282626,0.059009977,26110930,"LCI",1596508017280925697,"Un ""ancien général"" des Marines américains chez Wagner ? https://t.co/9aHunx5UGY https://t.co/Cv6lgaLtOk","2022-11-26 15:15:47",53,7,13,31,2
"Negative",0.91,0.9101185,0.072741196,0.017140353,26110930,"LCI",1596504303581417473,"Fortes pluies en Italie : plusieurs disparus après un glissement de terrain https://t.co/W5G7lMeja9 https://t.co/5VvxTW2qLi","2022-11-26 15:01:02",24,6,1,17,0
"Negative",0.417,0.41742784,0.31266454,0.26990768,26110930,"LCI",1596500497111912449,"Coupe du monde 2022 : battue par l'Australie, la Tunisie toute proche de l'élimination https://t.co/YeVxDbRWrY https://t.co/rRQrQ0cHoQ","2022-11-26 14:45:54",7,1,1,5,0
"Negative",0.892,0.8919543,0.08725363,0.020792045,26110930,"LCI",1596496791943249920,"Aveyron : deux enfants meurent dans l'incendie d'un immeuble https://t.co/l1HiYhwju8 https://t.co/1zEcNncmP9","2022-11-26 14:31:11",10,3,3,4,0
"Neutral",0.496,0.4007629,0.49591115,0.103325926,26110930,"LCI",1596493213770010626,"Argentine-Mexique : la bande à Messi au pied du mur https://t.co/8Il9LAI6a3 https://t.co/CGDyAXUq5V","2022-11-26 14:16:58",12,2,1,9,0
"Positive",0.538,0.14685456,0.3147266,0.5384189,26110930,"LCI",1596489483465039873,"VIDÉO – Le chantier de Notre-Dame de Paris ""avance à une vitesse folle"" https://t.co/nZMXqqWjPX https://t.co/ITiu18QdbE","2022-11-26 14:02:08",111,23,14,73,1
"Negative",0.813,0.8134509,0.17300554,0.013543524,26110930,"LCI",1596485454215389191,"#Ukraine : 130.000 personnes toujours sans électricité à Kiev https://t.co/ehWMvkw4ga https://t.co/xNpk5zjGbr","2022-11-26 13:46:08",38,3,20,15,0
"Positive",0.636,0.06807361,0.2958572,0.63606924,26110930,"LCI",1596481617697992704,"VIDÉO - Illuminations, marché, sapin... 🎅 À #Strasbourg, la magie de #Noël opère déjà https://t.co/Mdb4xtSYCc https://t.co/f5CkmJmdiD","2022-11-26 13:30:53",17,1,3,13,0
"Negative",0.959,0.95892555,0.027133528,0.013940885,26110930,"LCI",1596477763720028160,"Un incendie en Chine attise la colère contre la politique ""zéro Covid"" du gouvernement https://t.co/aTTCPykbkd https://t.co/GSBht13cRg","2022-11-26 13:15:34",13,2,2,9,0
"Negative",0.88,0.88019717,0.1042277,0.015575151,26110930,"LCI",1596477666432950272,"⚫ Mort à 63 ans de la chanteuse Irene Cara, oscarisée pour son tube ""What a Feeling"" https://t.co/JGx37tdfkS https://t.co/Wz8xDHjd3r","2022-11-26 13:15:11",117,24,16,73,4
"Neutral",0.742,0.16056116,0.742351,0.097087845,26110930,"LCI",1596474167058173955,"Soignants non vaccinés : quels groupes politiques souhaitent leur réintégration ? https://t.co/G6qak53gCD https://t.co/qCVa8Ygxa7","2022-11-26 13:01:17",42,5,23,12,2
"Positive",0.541,0.20280008,0.25636727,0.5408327,26110930,"LCI",1596470330519744512,"France-Danemark : pourquoi les Bleus ont intérêt à gagner s'ils veulent une 3e étoile https://t.co/g7oub5qdhw https://t.co/80iT1OtAcr","2022-11-26 12:46:02",22,2,9,11,0
"Negative",0.504,0.5044256,0.3976428,0.09793164,26110930,"LCI",1596466497802883078,"VIDÉO - Covoiturage : ces radars vous flashent uniquement si vous êtes seul à bord https://t.co/5MXMFA6WMD https://t.co/sKxUS78Fmx","2022-11-26 12:30:48",168,24,92,40,12
"Neutral",0.382,0.30256155,0.38175797,0.3156805,26110930,"LCI",1596465347963617281,"Miss France 2023 - ""Je me suis déjà fait passer pour ma jumelle"" : l'interview décalée d’Orianne Meloni, Miss Corse https://t.co/gPTggFOnax cc @MissFrance https://t.co/ZUeREtidcM","2022-11-26 12:26:14",6,0,1,5,0
"Neutral",0.529,0.13547873,0.52885634,0.3356649,26110930,"LCI",1596459040661553153,"Grippe : un vaccin universel pourrait être disponible d'ici 2024 https://t.co/uP659HQWBp https://t.co/nKnyCM139b","2022-11-26 12:01:10",237,32,133,53,19
"Neutral",0.534,0.13796087,0.5335482,0.3284909,26110930,"LCI",1596451588897353728,"L’expropriation d’une parcelle agricole concerne tous les exploitants https://t.co/nArBmztJA0 https://t.co/75Rz8pmagI","2022-11-26 11:31:34",6,2,1,3,0
"Neutral",0.549,0.34668386,0.5493358,0.10398039,26110930,"LCI",1596443919704784901,"Courses : quels sont les produits touchés par les pires hausses ? https://t.co/zIOzqBRDFF https://t.co/8vWCd6m3vv","2022-11-26 11:01:05",7,0,3,4,0
"Negative",0.948,0.9484664,0.031935163,0.01959843,26110930,"LCI",1596436277733527554,"#MissFrance 2023 - ""Je déteste les tomates"" : l’interview décalée de Solène Scholer, Miss Champagne-Ardenne https://t.co/Uo2TyKolJ1 https://t.co/RyNuEnH4Bq","2022-11-26 10:30:43",32,2,19,10,1
"Positive",0.756,0.044673596,0.19935969,0.7559667,26110930,"LCI",1596428801365495809,"Cinq choses à savoir sur #MarineTondelier, favorite pour succéder à #JulienBayou à la tête d'#EELV https://t.co/kWpW8DmSlU https://t.co/RZuNdG0x4B","2022-11-26 10:01:01",9,1,3,5,0
"Positive",0.449,0.12898096,0.4218508,0.4491682,26110930,"LCI",1596421191052427264,"#Mondial2022 : avec des télécommandes artisanales, ces militants jouent les trouble-fête https://t.co/eBb6pgZ2Jb https://t.co/BipG5XIBdK","2022-11-26 09:30:46",14,0,5,9,0
"Negative",0.942,0.9416371,0.044288736,0.014074153,26110930,"LCI",1596413642345529345,"Pénurie de pharmaciens : des officines dans l'illégalité faute de trouver du personnel https://t.co/9SxFJlLI26 https://t.co/SWnCRj1VZ8","2022-11-26 09:00:46",19,5,2,10,2
"Neutral",0.696,0.036085505,0.6958957,0.2680189,26110930,"LCI",1596406281102938114,"Fiscalité : cette nouveauté qui arrive sur votre avis d’impôt sur les revenus https://t.co/Q6PYrUNgKA https://t.co/dQpXZFH4mU","2022-11-26 08:31:31",16,3,2,11,0
"Positive",0.519,0.031419657,0.45000938,0.518571,26110930,"LCI",1596398503521128448,"PODCAST - Fanny Boucher, artisane d'art d'exception https://t.co/dmfE1J4gre https://t.co/2Clz17EqSA","2022-11-26 08:00:37",6,2,0,4,0
"Negative",0.436,0.43628833,0.3486441,0.21506755,26110930,"LCI",1596391043527843841,"#Noël 🎁 : inflation oblige, les Français feront moins de cadeaux https://t.co/okD2UXEv0a https://t.co/msWFEIQrEb","2022-11-26 07:30:58",34,4,13,17,0
"Positive",0.624,0.035617515,0.34034628,0.6240362,26110930,"LCI",1596383398557204482,"Pièces d'identité : pour raccourcir les délais, un nouvel outil créé https://t.co/tpprBA3pxP https://t.co/tmvb5z5wQp","2022-11-26 07:00:36",17,7,0,9,1
"Negative",0.926,0.9261705,0.038143672,0.035685793,26110930,"LCI",1596375867004923904,"Prins Bernhard, Scombrus : ces chalutiers géants accusés de ravager les fonds marins https://t.co/3TmKQpJcMx https://t.co/VKDqrFglcU","2022-11-26 06:30:40",15,6,4,5,0
"Negative",0.615,0.6152733,0.22879036,0.15593639,26110930,"LCI",1596283226980421634,"Budget de la Sécu : Elisabeth Borne déclenche un sixième 49.3, LFI dépose une motion de censure https://t.co/XHlCXuOt50 https://t.co/YAc85TwwUh","2022-11-26 00:22:33",38,8,15,15,0
"Neutral",0.423,0.20153935,0.42256638,0.37589425,26110930,"LCI",1596270479022727170,"Journée internationale contre les violences faites aux femmes : une application gratuite pour s’entraider https://t.co/BlcYTj5nfZ https://t.co/2ZcjkuH0Ue","2022-11-25 23:31:54",16,3,3,10,0
"Negative",0.793,0.7927249,0.14700583,0.060269263,26110930,"LCI",1596266537366614016,"""Tu vas la fermer"" : une éventuelle sanction du député étudiée en décembre https://t.co/UyD36zaOOE https://t.co/sm1jNi8ukn","2022-11-25 23:16:14",180,19,75,80,6
"Negative",0.697,0.6973192,0.25140336,0.051277433,26110930,"LCI",1596262805111545864,"Le Parlement européen a-t-il reçu un marteau ensanglanté de la part du groupe Wagner ? https://t.co/gXfAenXuZA https://t.co/6tiuz3c52K","2022-11-25 23:01:24",33,7,9,17,0
"Neutral",0.478,0.050352685,0.477714,0.47193328,26110930,"LCI",1596261551509757953,"#ÉtatsUnis : #KanyeWest laisse entendre qu'il sera candidat à la Maison Blanche en 2024 https://t.co/sljPu7fxaS https://t.co/PvakRMfEir","2022-11-25 22:56:25",29,5,11,11,2
"Positive",0.53,0.2576448,0.21188806,0.5304671,26110930,"LCI",1596258913951055873,"""À toi Vanesa, petit ange"" : une marche blanche rend hommage à l'adolescente tuée à Tonneins https://t.co/eALOY61Jry https://t.co/D4kzUZ1DSR","2022-11-25 22:45:56",25,7,1,17,0
"Neutral",0.676,0.059839,0.67561734,0.26454365,26110930,"LCI",1596255112837611525,"3919 : un numéro gratuit à l'écoute des femmes victimes de violences https://t.co/04PUehLWMk https://t.co/3cNfCUOOD6","2022-11-25 22:30:50",24,7,4,13,0
"Negative",0.394,0.39351663,0.29423463,0.31224877,26110930,"LCI",1596253111902797826,"Vladimir #Poutine assure ""partager la douleur des mères de soldats russes"" https://t.co/ojDFp6AORk https://t.co/RsjBERqS9E","2022-11-25 22:22:53",176,12,87,74,3
"Negative",0.488,0.48836315,0.34117547,0.1704614,26110930,"LCI",1596244292787470342,"🗣 @AxelChMe, journaliste LCI de retour d'Ukraine, sur la torture à #Kherson : ""Il y avait deux centres identifiés, on a pu rentrer dans l'un d'eux un peu par hasard [...] Et il y a en a dans beaucoup de villages.""

📺 #Le20HdeDariusRochebin @DariusRochebin. https://t.co/hRv5QUp1BE","2022-11-25 21:47:50",52,20,12,19,1
"Negative",0.875,0.8747245,0.105558895,0.019716589,26110930,"LCI",1596243930638876672,"Le héros senior de #SquidGame poursuivi pour attouchements en Corée du Sud https://t.co/fH0ZzZwGb1 https://t.co/NnTC9G6Y4G","2022-11-25 21:46:24",20,6,0,14,0
"Negative",0.917,0.9171525,0.05392734,0.028920153,26110930,"LCI",1596243226603622400,"🗣 @Charlinehurel, journaliste LCI au sujet de l'armée russe : ""On avait des petits signes de faiblesses dans certains récits [...], des soldats qui se mettaient à pleurer quand ils voyaient des peluches qu'ils offraient aux enfants.""

📺 #Le20HdeDariusRochebin @DariusRochebin. https://t.co/AOvzxRgD9f","2022-11-25 21:43:36",38,8,13,17,0
"Negative",0.77,0.76996535,0.13377915,0.09625554,26110930,"LCI",1596241234292506626,"🗣 Vladimir Fédorovski, écrivain et ex-diplomate russo-ukrainien sur l'opération séduction de #Poutine auprès des mères ukrainiennes : ""Les gens exigent la vérité. Ils sont prêts à souffrir [...] mais n'acceptent plus les mensonges.""

📺 #Le20HdeDariusRochebin @DariusRochebin. https://t.co/FpW8kXQcG8","2022-11-25 21:35:41",49,10,24,14,1
"Negative",0.958,0.95807624,0.028859459,0.013064369,26110930,"LCI",1596240061351313409,"Violences conjugales : ""Le meurtre du frigidaire"" scandalise l'Inde https://t.co/pzCF7og2In https://t.co/3K7u55ht16","2022-11-25 21:31:01",16,6,0,9,1
"Neutral",0.516,0.18929501,0.5164867,0.29421824,26110930,"LCI",1596236302843789312,"#MeToo : l’affaire Sofiane #Bennacer va-t-elle remettre le feu au cinéma français ? https://t.co/GutFpG6xgr https://t.co/RSIL2HFmuM","2022-11-25 21:16:05",19,5,3,10,1
"Negative",0.905,0.90535986,0.078253046,0.016387118,26110930,"LCI",1596232601550786560,"Inflation : foie gras, crustacés, champagne... pas de cadeaux pour les produits festifs à Noël https://t.co/xyLIxo4IT1 https://t.co/KjrdQFMKES","2022-11-25 21:01:23",29,5,9,14,1
"Negative",0.952,0.9522058,0.029897738,0.017896475,26110930,"LCI",1596228786693214208,"VIDÉO - ""Une catastrophe"" : une trombe marine devenue tornade fait d'importants dégâts dans le Finistère https://t.co/SQcEth1mSI https://t.co/1dNBS2JcDE","2022-11-25 20:46:13",27,8,2,15,2
"Negative",0.512,0.5115154,0.33128798,0.15719666,26110930,"LCI",1596224918248620033,"VIDEO - #Covid19 en #Chine : un gigantesque camp de quarantaine surgit de terre en quelques jours https://t.co/difcvnHvuh https://t.co/TYnyGmiw6I","2022-11-25 20:30:51",33,9,6,18,0
"Negative",0.638,0.63750374,0.19765879,0.16483745,26110930,"LCI",1596221309624946688,"Poux : LE répulsif radical et naturel pour s'en débarrasser https://t.co/MVulrhINQt https://t.co/vY206rqP2f","2022-11-25 20:16:31",10,2,2,4,2
"Neutral",0.606,0.35436323,0.60609204,0.03954471,26110930,"LCI",1596217648635080705,"Ruptures de stock : quels sont les grands absents des rayons des supermarchés ? https://t.co/Kkr7ULXpSp https://t.co/xLRoGBaKSv","2022-11-25 20:01:58",75,2,48,21,4
"Positive",0.459,0.22220254,0.31901452,0.45878297,26110930,"LCI",1596213887044501504,"#MissFrance2023 - ""Je grignote des céréales le soir devant la télé"" : l'interview décalée d'Enora Moal, Miss Bretagne https://t.co/DiXX7lKsEq https://t.co/cBOt9xJRr4","2022-11-25 19:47:01",9,1,3,5,0
"Negative",0.818,0.8175122,0.09991635,0.08257142,26110930,"LCI",1596210148976267264,"""Bougez-vous !"" : le coup de gueule de Hervé Renard à la mi-temps d'Argentine-Arabie saoudite https://t.co/VusOvvirbv https://t.co/5tnvIY72a5","2022-11-25 19:32:10",6,1,0,5,0
"Positive",0.484,0.04276614,0.4734292,0.4838046,26110930,"LCI",1596207445197705223,"#ExpertesÀLaUne ✨ - Maître d'art et lauréate du prix des Artisanes décerné par @ELLEfrance et @LVMH, Fanny Boucher pratique l'héliogravure. Extrait de notre #podcast Expertes à la Une ⤵

🔊 L'épisode en entier : https://t.co/DbhpMMyDZq

L'article 👉 https://t.co/pve1O5msws https://t.co/vpZccyvBWh","2022-11-25 19:21:25",13,5,0,6,2
"Negative",0.788,0.7878917,0.14291486,0.069193415,26110930,"LCI",1596206259014963200,"Affaire Sofiane #Bennacer : Valeria Bruni-Tedeschi dénonce ""un lynchage médiatique"" https://t.co/Hym4Um4rrv https://t.co/Tw9L52KgG9","2022-11-25 19:16:42",5,1,1,3,0
"Neutral",0.519,0.1450033,0.51886743,0.33612928,26110930,"LCI",1596202341182492672,"Vous rêvez de chats, d'araignées, parfois de serpents ? Voici ce que cela signifie... https://t.co/rrGZ7AbHvK https://t.co/Z0s5SXv5R6","2022-11-25 19:01:08",8,2,0,5,1
"Positive",0.483,0.27704453,0.24002162,0.48293388,26110930,"LCI",1596198638098972672,"VIDÉO - Coup de vent en #Bretagne : le spectacle des vagues s'admire avec prudence https://t.co/lJT3pZ6jr6 https://t.co/dhdyCP4b1A","2022-11-25 18:46:25",12,4,0,8,0
"Neutral",0.541,0.031772997,0.5413653,0.42686164,26110930,"LCI",1596194723311783936,"L'Éco-Score, le Nutri-Score des vêtements qui permet de mesurer leur impact environnemental https://t.co/3zcLfW3ITr https://t.co/odsiUx3PXP","2022-11-25 18:30:52",7,3,0,3,1
"Negative",0.936,0.93608093,0.047968034,0.015951041,26110930,"LCI",1596190927496032256,"Insécurité : l'État double les effectifs des forces de l'ordre dans les #transports https://t.co/HdZ8s1CxFb https://t.co/cg36FnmXfj","2022-11-25 18:15:47",22,6,4,12,0
"Negative",0.842,0.84188265,0.087836616,0.070280775,26110930,"LCI",1596187224332042240,"#Chine : le coup de gueule d'un manifestant contre les restrictions devient viral https://t.co/c0mnLmY5M6 https://t.co/koM8oZm4cp","2022-11-25 18:01:04",19,5,2,12,0
"Negative",0.83,0.83013535,0.14071968,0.029144922,26110930,"LCI",1596183430395580417,"Loiret : un homme interpellé après le viol d'une octogénaire à son domicile https://t.co/MOor8G2Cs2 https://t.co/ftEr9E4v0Z","2022-11-25 17:46:00",10,3,1,6,0
"Negative",0.479,0.47924113,0.32702777,0.19373108,26110930,"LCI",1596179928047054848,"#Covid19 : l'épidémie repart à la hausse, alerte Santé publique France https://t.co/tJYmRekuaw https://t.co/SbUZuiZXps","2022-11-25 17:32:05",1162,93,848,140,81
"Negative",0.844,0.844247,0.09623772,0.0595153,26110930,"LCI",1596175853947301889,"En #Ukraine, une ""liste rouge"" des biens culturels menacés pour lutter contre le trafic illicite https://t.co/UCH4w69aho https://t.co/lVmifnPgli","2022-11-25 17:15:53",18,5,3,9,1
"Positive",0.78,0.037852038,0.18210076,0.78004724,26110930,"LCI",1596172251577036800,"👑 Miss France 2023 - ""J’adore Julia Roberts"" : l’interview décalée de Coraline Lerasle, Miss Centre-Val de Loire https://t.co/qtSoueiqXm #MissFrance2023 @MissFrance https://t.co/MxccgYl9fx","2022-11-25 17:01:34",10,1,0,7,2
"Negative",0.845,0.8451999,0.07317313,0.081627056,26110930,"LCI",1596168366762250241,"Les biologistes appellent à une ""grève reconductible"" dès le 1er décembre, faute d'accord https://t.co/KcPzCczlmD https://t.co/bEWJGuidX9","2022-11-25 16:46:08",26,5,5,16,0
"Neutral",0.75,0.097490914,0.7501046,0.15240455,26110930,"LCI",1596164660608106496,"Tri des déchets : à compter du 1er janvier, les règles seront les mêmes partout en France https://t.co/UPMpgl8rUt https://t.co/jTF7jsIxiI","2022-11-25 16:31:25",23,6,2,14,1
"Negative",0.938,0.93813753,0.04362087,0.018241575,26110930,"LCI",1596160978701488129,"#Brésil au #Mondial2022 : blessé, #Neymar doit faire l'impasse face à la #Suisse https://t.co/aRkTt4UbOj https://t.co/j9mSjKtqwp","2022-11-25 16:16:47",7,2,0,5,0
"Positive",0.704,0.14635555,0.14992349,0.703721,26110930,"LCI",1596160923856674819,"#Santé : ces fausses bonnes idées pour lutter contre les virus de l'hiver https://t.co/knduozIhhM https://t.co/tQFLdezQVg","2022-11-25 16:16:34",12,2,3,6,1
"Negative",0.866,0.8656636,0.109927125,0.024409298,26110930,"LCI",1596156963825516548,"Annecy : un professeur jugé pour viols après une liaison avec une collégienne https://t.co/6kuUiZK2Yt https://t.co/O5qH7jSM4w","2022-11-25 16:00:49",18,5,1,10,2
"Negative",0.819,0.818752,0.15418781,0.02706023,26110930,"LCI",1596153316211568641,"Gironde : après les incendies, la seconde vie du bois brûlé https://t.co/WMI2TfND6R https://t.co/wq7vOOXFxS","2022-11-25 15:46:20",12,4,1,7,0
"Negative",0.863,0.86277664,0.113690585,0.023532804,26110930,"LCI",1596151473464909824,"Alpes-Maritimes : au moins deux morts dans le crash d'un hélicoptère https://t.co/wCwnUahJfK https://t.co/u9MxhalicZ","2022-11-25 15:39:00",9,2,1,6,0
